song_id_clean,title,artists,genres_clean,mood_category,emotion_label,clean_text,final_text,spotify_url
2YFhqZvhTpyK13gKXMKV7R,"The girl, so confusing version with lorde","Charli xcx, Lorde",spotify chart; us top 50,tense,anxiety,,,https://open.spotify.com/track/2YFhqZvhTpyK13gKXMKV7R
2LwsunYgfRoqyIsNtgOCQx,Ma Meilleure Ennemie (from the series Arcane League of Legends),"Arcane, Stromae, Pomme",spotify chart; ca top 50,intense,anger,,,https://open.spotify.com/track/2LwsunYgfRoqyIsNtgOCQx
5W4kiM2cUYBJXKRudNyxjW,You Proof,Morgan Wallen,spotify chart; us top 50,euphoric,joy,,,https://open.spotify.com/track/5W4kiM2cUYBJXKRudNyxjW
46HNZY1i7O6jwTA7Slo2PI,My Universe,"Coldplay, BTS",spotify chart; nz top 50,tense,anxiety,,,https://open.spotify.com/track/46HNZY1i7O6jwTA7Slo2PI
4XcZp2xqbiD8YsnPboNUDo,WE NEED ALL DA VIBES (with Young Thug & Ty Dolla $ign),"Playboi Carti, Young Thug, Ty Dolla $ign",spotify chart; us top 50,euphoric,joy,,,https://open.spotify.com/track/4XcZp2xqbiD8YsnPboNUDo
5tUETztMKNT9NDbMUVpxzl,READY TO COOK UP,Future,spotify chart; us top 50,intense,anger,,,https://open.spotify.com/track/5tUETztMKNT9NDbMUVpxzl
1560osUcXrnov6yuOjXvc1,No Face,Drake,spotify chart; ca top 50,intense,anger,,,https://open.spotify.com/track/1560osUcXrnov6yuOjXvc1
0auX6W6oLjO9cHmx4UTaNj,Feel It,d4vd,spotify chart; us top 50,intense,anger,,,https://open.spotify.com/track/0auX6W6oLjO9cHmx4UTaNj
559wXxr2rb04rn7t3M3HPx,Guilty Conscience,KNEECAP,spotify chart; ie top 50,euphoric,joy,,,https://open.spotify.com/track/559wXxr2rb04rn7t3M3HPx
1NaSrCqTnZdlusQ82SJhGN,TWENTIES,GIVĒON,spotify chart; ca top 50,intense,anger,,,https://open.spotify.com/track/1NaSrCqTnZdlusQ82SJhGN
2bl81llf715VEEbAx03yvB,Close To You,Gracie Abrams,spotify chart; us top 50,tense,anxiety,,,https://open.spotify.com/track/2bl81llf715VEEbAx03yvB
710dGcMZzo15JzqhJmDjOR,If You Were Mine,Morgan Wallen,spotify chart; us top 50,tense,anxiety,,,https://open.spotify.com/track/710dGcMZzo15JzqhJmDjOR
52A0oY4u5ufxrHC85JGf4x,Why Why Why,Shawn Mendes,spotify chart; ca top 50,tense,anxiety,,,https://open.spotify.com/track/52A0oY4u5ufxrHC85JGf4x
331l3xABO0HMr1Kkyh2LZq,I Don't Wanna Wait,"David Guetta, OneRepublic",spotify chart; ie top 50,euphoric,joy,,,https://open.spotify.com/track/331l3xABO0HMr1Kkyh2LZq
1LLUoftvmTjVNBHZoQyveF,THE DINER,Billie Eilish,spotify chart; us top 50,peaceful,calm,,,https://open.spotify.com/track/1LLUoftvmTjVNBHZoQyveF
5Y35SjAfXjjG0sFQ3KOxmm,Nobody Gets Me,SZA,spotify chart; ie top 50,melancholic,sadness,,,https://open.spotify.com/track/5Y35SjAfXjjG0sFQ3KOxmm
6WTFHKrnZpwEBLRS10Ylqs,misses,Dominic Fike,spotify chart; nz top 50,euphoric,joy,,,https://open.spotify.com/track/6WTFHKrnZpwEBLRS10Ylqs
7gKxCvTDWwV9wBhdeBbr3l,Nice To Each Other,Olivia Dean,spotify chart; ie top 50,euphoric,joy,,,https://open.spotify.com/track/7gKxCvTDWwV9wBhdeBbr3l
48UKTR66uUOT9LaUvooTNx,The Kind of Love We Make,Luke Combs,spotify chart; nz top 50,tense,anxiety,,,https://open.spotify.com/track/48UKTR66uUOT9LaUvooTNx
561pBFcFL2Pwb9HPO9tU8J,places to be,"Fred again.., Anderson .Paak, CHIKA",spotify chart; nz top 50,euphoric,joy,,,https://open.spotify.com/track/561pBFcFL2Pwb9HPO9tU8J
3hQY2EgmFiibDXOk3hMxfc,Let Me In,Dermot Kennedy,spotify chart; ie top 50,euphoric,joy,,,https://open.spotify.com/track/3hQY2EgmFiibDXOk3hMxfc
7GXOXYdU950eRvk5rUAE8F,Head Honcho,"Eminem, Ez Mil",spotify chart; ca top 50,tense,anxiety,,,https://open.spotify.com/track/7GXOXYdU950eRvk5rUAE8F
7quUr3mlWKcQuBRfl6g5Sn,Don't We,Morgan Wallen,spotify chart; us top 50,euphoric,joy,,,https://open.spotify.com/track/7quUr3mlWKcQuBRfl6g5Sn
5rrwj9g1c4kwnPSnsXP7g3,Arm's Length,Sam Fender,spotify chart; ie top 50,euphoric,joy,,,https://open.spotify.com/track/5rrwj9g1c4kwnPSnsXP7g3
3EfgRk07CK4uJqLZsWflnX,Something in the Orange,Zach Bryan,spotify chart; us top 50,melancholic,sadness,,,https://open.spotify.com/track/3EfgRk07CK4uJqLZsWflnX
0T3Hw3kPj9T2E4UoaSXmfn,Disease,Lady Gaga,spotify chart; us top 50,tense,anxiety,,,https://open.spotify.com/track/0T3Hw3kPj9T2E4UoaSXmfn
578CwfxpfH2HxlENOCHc2n,CELIBACY,"PARTYNEXTDOOR, Drake",spotify chart; ca top 50,melancholic,sadness,,,https://open.spotify.com/track/578CwfxpfH2HxlENOCHc2n
21KeYjejBCDNNNyxtIP5pt,Christmas Child,Burl Ives,spotify chart; us top 50,melancholic,sadness,,,https://open.spotify.com/track/21KeYjejBCDNNNyxtIP5pt
6KFQdIB3njXBQNcg1xUh9U,One Thing,Lola Young,spotify chart; ie top 50,euphoric,joy,,,https://open.spotify.com/track/6KFQdIB3njXBQNcg1xUh9U
4cYllEeJVH7dWKwQxpbk42,The Abyss (feat. Lana Del Ray),"The Weeknd, Lana Del Rey",spotify chart; ca top 50,melancholic,sadness,,,https://open.spotify.com/track/4cYllEeJVH7dWKwQxpbk42
29JLgNBcOky7QB68OrvYxO,Gethsemane,Sleep Token,spotify chart; us top 50,intense,anger,,,https://open.spotify.com/track/29JLgNBcOky7QB68OrvYxO
1Y66A5zH3iPOWCDIuSDQR5,Bad Reviews,Sabrina Carpenter,spotify chart; ie top 50,intense,anger,,,https://open.spotify.com/track/1Y66A5zH3iPOWCDIuSDQR5
3uC4r2daXertBxxc8BpbbN,Lithonia,Childish Gambino,spotify chart; us top 50,melancholic,sadness,,,https://open.spotify.com/track/3uC4r2daXertBxxc8BpbbN
0bcZ7xN9IcjSNxLerzR2yl,I Can't Wait To Get There,The Weeknd,spotify chart; ca top 50,melancholic,sadness,,,https://open.spotify.com/track/0bcZ7xN9IcjSNxLerzR2yl
1AIbZL0CDlzTJ1Bv4kBP4G,SLIDE,"¥$, Kanye West, Ty Dolla $ign",spotify chart; us top 50,tense,anxiety,,,https://open.spotify.com/track/1AIbZL0CDlzTJ1Bv4kBP4G
51K4qVFCpF05rJ0OWPiRTr,Purple Gas,"Zach Bryan, Noeline Hofmann",spotify chart; us top 50,melancholic,sadness,,,https://open.spotify.com/track/51K4qVFCpF05rJ0OWPiRTr
3WSOUb3U7tqURbBSgZTrZX,Casual,Chappell Roan,spotify chart; us top 50,melancholic,sadness,,,https://open.spotify.com/track/3WSOUb3U7tqURbBSgZTrZX
4nHJcUtNSUVjXRnjdP29Bk,You’re Gonna Go Far,Noah Kahan,spotify chart; ie top 50,melancholic,sadness,,,https://open.spotify.com/track/4nHJcUtNSUVjXRnjdP29Bk
4IFd7EVCyJsUHesBMXI8ju,Parking Lot,"Mustard, Travis Scott",spotify chart; us top 50,intense,anger,,,https://open.spotify.com/track/4IFd7EVCyJsUHesBMXI8ju
4uoADk7q83CHvXHW3k1etM,OLYMPIAN,Playboi Carti,spotify chart; us top 50,euphoric,joy,,,https://open.spotify.com/track/4uoADk7q83CHvXHW3k1etM
6jTQijAuYxOd8DjQ8D6UkL,What Do I Do,SZA,spotify chart; us top 50,euphoric,joy,,,https://open.spotify.com/track/6jTQijAuYxOd8DjQ8D6UkL
2fsSR8q2mZyhWV3txRww6w,COASTY GIRL,SHANE WALKER,spotify chart; nz top 50,euphoric,joy,,,https://open.spotify.com/track/2fsSR8q2mZyhWV3txRww6w
5PZnJ8GErvuiCo7wKKtpKo,Laika Party,EMMY,spotify chart; ie top 50,euphoric,joy,,,https://open.spotify.com/track/5PZnJ8GErvuiCo7wKKtpKo
1KwIDHEK3CYbHPJUTMxxNu,Do You Have A Destination?,Mac Miller,spotify chart; us top 50,tense,anxiety,,,https://open.spotify.com/track/1KwIDHEK3CYbHPJUTMxxNu
33gSkDn6P9uS7ofaYiyBP6,Come Back As A Redneck (feat. HARDY),"Morgan Wallen, HARDY",spotify chart; us top 50,euphoric,joy,,,https://open.spotify.com/track/33gSkDn6P9uS7ofaYiyBP6
7kJyHFVVZMv1wQYRU9de9d,Timeless (feat. Playboi Carti & Doechii) - Remix,"The Weeknd, Doechii, Playboi Carti",spotify chart; ca top 50,euphoric,joy,,,https://open.spotify.com/track/7kJyHFVVZMv1wQYRU9de9d
0ElVpg9XIswx3XWs6kUj6a,Zombieboy,Lady Gaga,spotify chart; us top 50,euphoric,joy,,,https://open.spotify.com/track/0ElVpg9XIswx3XWs6kUj6a
3W5Y2d0HB3sgubDAYXGRKn,Take Me Back To LA,The Weeknd,spotify chart; ca top 50,intense,anger,,,https://open.spotify.com/track/3W5Y2d0HB3sgubDAYXGRKn
3SAga35lAPYdjj3qyfEsCF,Feel It (From “Invincible”),d4vd,spotify chart; us top 50,intense,anger,,,https://open.spotify.com/track/3SAga35lAPYdjj3qyfEsCF
28drn6tQo95MRvO0jQEo5C,Type Shit,"Future, Metro Boomin, Travis Scott, Playboi Carti",spotify chart; us top 50,intense,anger,,,https://open.spotify.com/track/28drn6tQo95MRvO0jQEo5C
0LMwmV37RCmBO2so0szAFs,Whatever,"Kygo, Ava Max",spotify chart; ie top 50,euphoric,joy,,,https://open.spotify.com/track/0LMwmV37RCmBO2so0szAFs
7wLShogStyDeZvL0a6daN5,TEXAS HOLD 'EM,Beyoncé,spotify chart; ie top 50,tense,anxiety,,,https://open.spotify.com/track/7wLShogStyDeZvL0a6daN5
45wMBGri1PORPjM9PwFfrS,Blank Space (Taylor's Version),Taylor Swift,spotify chart; ie top 50,euphoric,joy,,,https://open.spotify.com/track/45wMBGri1PORPjM9PwFfrS
3OHfY25tqY28d16oZczHc8,Kill Bill,SZA,spotify chart; us top 50,tense,anxiety,,,https://open.spotify.com/track/3OHfY25tqY28d16oZczHc8
3riRdhyMDfEQz5nKrxfbwv,MUTT (feat. Chris Brown) [CB REMIX],"Leon Thomas, Chris Brown",spotify chart; nz top 50,euphoric,joy,,,https://open.spotify.com/track/3riRdhyMDfEQz5nKrxfbwv
15qnOSRK5HMWOgL5HURhrc,Bad One,"Eminem, White Gold",spotify chart; ca top 50,tense,anxiety,,,https://open.spotify.com/track/15qnOSRK5HMWOgL5HURhrc
5x0vMSYCBjsRg0gA8BBEUG,Shot In The Dark,Kingfishr,spotify chart; ie top 50,melancholic,sadness,,,https://open.spotify.com/track/5x0vMSYCBjsRg0gA8BBEUG
7xrEnNo99wrmIs8ZK3RZMK,WE PRAY,"Coldplay, Little Simz, Burna Boy, Elyanna, TINI",spotify chart; ie top 50,euphoric,joy,,,https://open.spotify.com/track/7xrEnNo99wrmIs8ZK3RZMK
3obGrchYRmtO5rk4O2ZtLZ,No More Hiding,SZA,spotify chart; us top 50,peaceful,calm,,,https://open.spotify.com/track/3obGrchYRmtO5rk4O2ZtLZ
0PHrcmOtDE89ew4vVEaD7S,BANDIT,Don Toliver,spotify chart; us top 50,tense,anxiety,,,https://open.spotify.com/track/0PHrcmOtDE89ew4vVEaD7S
5YwBaDW36fztKNnoiHQar3,Couldn’t Make It Any Harder,Sabrina Carpenter,spotify chart; ie top 50,melancholic,sadness,,,https://open.spotify.com/track/5YwBaDW36fztKNnoiHQar3
1lloYB6uHOTDmheiWsq4DL,Ruby Rosary (feat. J. Cole),"A$AP Rocky, J. Cole",spotify chart; us top 50,intense,anger,,,https://open.spotify.com/track/1lloYB6uHOTDmheiWsq4DL
46cW6zufU9Woo11TLs2i6X,Angel Of My Dreams,JADE,spotify chart; ie top 50,tense,anxiety,,,https://open.spotify.com/track/46cW6zufU9Woo11TLs2i6X
775a936b2Vzl3fw86FaVat,OMW,"PARTYNEXTDOOR, Drake",spotify chart; ca top 50,intense,anger,,,https://open.spotify.com/track/775a936b2Vzl3fw86FaVat
1BJJbSX6muJVF2AK7uH1x4,Move,"Adam Port, Stryv, Keinemusik, Orso, Malachiii",spotify chart; ie top 50,euphoric,joy,,,https://open.spotify.com/track/1BJJbSX6muJVF2AK7uH1x4
4Dvkj6JhhA12EX05fT7y2e,As It Was,Harry Styles,spotify chart; ie top 50,euphoric,joy,,,https://open.spotify.com/track/4Dvkj6JhhA12EX05fT7y2e
2c7z5oRcPBbqRaBY2mLWcf,NEW DROP,Don Toliver,spotify chart; ca top 50,intense,anger,,,https://open.spotify.com/track/2c7z5oRcPBbqRaBY2mLWcf
1SjsVdSXpwm1kTdYEHoPIT,Sun to Me,Zach Bryan,spotify chart; us top 50,peaceful,calm,,,https://open.spotify.com/track/1SjsVdSXpwm1kTdYEHoPIT
6hZvOA9oBZZM812GNDLjEb,Holiday Road - Spotify Singles Holiday,Kesha,spotify chart; au top 50,tense,anxiety,,,https://open.spotify.com/track/6hZvOA9oBZZM812GNDLjEb
7leW1Dmvs9A4oDh9i5Qwpz,These Words,"Badger, Natasha Bedingfield",spotify chart; ie top 50,tense,anxiety,,,https://open.spotify.com/track/7leW1Dmvs9A4oDh9i5Qwpz
76yJsfb1CUy5Um8nFL7jKQ,OPM BABI,Playboi Carti,spotify chart; us top 50,tense,anxiety,,,https://open.spotify.com/track/76yJsfb1CUy5Um8nFL7jKQ
49S3znqBAQyPyMpEuKeyJ6,feelslikeimfallinginlove,Coldplay,spotify chart; ie top 50,intense,anger,,,https://open.spotify.com/track/49S3znqBAQyPyMpEuKeyJ6
6k54kYFGcR5OqsYgp0PMlY,Lucky Enough (Poem),Zach Bryan,spotify chart; us top 50,melancholic,sadness,,,https://open.spotify.com/track/6k54kYFGcR5OqsYgp0PMlY
02YMpD1xbZZzpZbuZNvmD7,Sideways,"Gordo, Drake",spotify chart; ca top 50,intense,anger,,,https://open.spotify.com/track/02YMpD1xbZZzpZbuZNvmD7
3kQmcD1XU29nSMrS7kgsWm,In The Modern World,Fontaines D.C.,spotify chart; ie top 50,melancholic,sadness,,,https://open.spotify.com/track/3kQmcD1XU29nSMrS7kgsWm
3P9AM7Sm5DwwzGlTOwwCVl,Tonnta,Amble,spotify chart; ie top 50,intense,anger,,,https://open.spotify.com/track/3P9AM7Sm5DwwzGlTOwwCVl
1HBv0BqHfm6sMsAUg5H3Yo,Blue Green Red,Drake,spotify chart; ca top 50,euphoric,joy,,,https://open.spotify.com/track/1HBv0BqHfm6sMsAUg5H3Yo
0TDXeyH0hdiz0SZQo5w1nm,Breaking News - skit,Eminem,spotify chart; us top 50,tense,anxiety,,,https://open.spotify.com/track/0TDXeyH0hdiz0SZQo5w1nm
1Qrg8KqiBpW07V7PNxwwwL,Kill Bill,SZA,spotify chart; ie top 50,tense,anxiety,,,https://open.spotify.com/track/1Qrg8KqiBpW07V7PNxwwwL
5A8xI7PN4WDe9e61xEdt94,Yeah Glo!,GloRilla,spotify chart; nz top 50,intense,anger,,,https://open.spotify.com/track/5A8xI7PN4WDe9e61xEdt94
040I32EKLxQrkuxQu1pqvT,Saturn,SZA,spotify chart; us top 50,intense,anger,,,https://open.spotify.com/track/040I32EKLxQrkuxQu1pqvT
3Gn1zuHNLtGuGEOXwq0k7e,Think I'm In Love With You,Chris Stapleton,spotify chart; nz top 50,peaceful,calm,,,https://open.spotify.com/track/3Gn1zuHNLtGuGEOXwq0k7e
4zK082ykqJzJGzC64NXjp1,LIKE WEEZY,Playboi Carti,spotify chart; us top 50,tense,anxiety,,,https://open.spotify.com/track/4zK082ykqJzJGzC64NXjp1
2LUD3874dlzeRa34Hi7ohW,Talk talk featuring troye sivan,"Charli xcx, Troye Sivan",spotify chart; au top 50,euphoric,joy,,,https://open.spotify.com/track/2LUD3874dlzeRa34Hi7ohW
3ZZyUf7WkhfN1JkQZZ00fI,People Watching,Sam Fender,spotify chart; ie top 50,euphoric,joy,,,https://open.spotify.com/track/3ZZyUf7WkhfN1JkQZZ00fI
4g5j7VcONFP64jSNSuLDOK,Back In My Arms,Hori Shaw,spotify chart; nz top 50,peaceful,calm,,,https://open.spotify.com/track/4g5j7VcONFP64jSNSuLDOK
4Q0qVhFQa7j6jRKzo3HDmP,Sapphire,Ed Sheeran,spotify chart; ca top 50,tense,anxiety,,,https://open.spotify.com/track/4Q0qVhFQa7j6jRKzo3HDmP
149r4BNMXwFRWjPYcKNNgc,Devil I've Been (Feat. ERNEST),"Post Malone, ERNEST",spotify chart; us top 50,euphoric,joy,,,https://open.spotify.com/track/149r4BNMXwFRWjPYcKNNgc
09ttHg3ZNVgDlYBZa1ZBw0,Starburster,Fontaines D.C.,spotify chart; ie top 50,tense,anxiety,,,https://open.spotify.com/track/09ttHg3ZNVgDlYBZa1ZBw0
1EP5tYdr5adANtbs4XUvqw,Banned From NO,Lil Wayne,spotify chart; us top 50,euphoric,joy,,,https://open.spotify.com/track/1EP5tYdr5adANtbs4XUvqw
1mKNJs35ede94bTPWveVOo,GLORIOUS,"PARTYNEXTDOOR, Drake",spotify chart; ca top 50,euphoric,joy,,,https://open.spotify.com/track/1mKNJs35ede94bTPWveVOo
4CPuDVC8jhhK6lA2DIt8Cf,Born Again (feat. Doja Cat & RAYE),"LISA, Doja Cat, RAYE",spotify chart; us top 50,tense,anxiety,,,https://open.spotify.com/track/4CPuDVC8jhhK6lA2DIt8Cf
3t6gUcGYLrUuqwpXjOFWQc,I Never Lie,Zach Top,spotify chart; us top 50,euphoric,joy,,,https://open.spotify.com/track/3t6gUcGYLrUuqwpXjOFWQc
3xOi0YhDREKRURFHoNaAOQ,Nine Ball,Zach Bryan,spotify chart; ie top 50,intense,anger,,,https://open.spotify.com/track/3xOi0YhDREKRURFHoNaAOQ
5JiU3gLHz9AvUnrhXgOmos,Risk,Gracie Abrams,spotify chart; ie top 50,melancholic,sadness,,,https://open.spotify.com/track/5JiU3gLHz9AvUnrhXgOmos
2dono2Koz7DEvGwxUsmMLq,Linger - SiriusXM Session,Royel Otis,spotify chart; au top 50,melancholic,sadness,,,https://open.spotify.com/track/2dono2Koz7DEvGwxUsmMLq
67AdiJcurlf6gocGobfaXs,"Going, Going, Gone",Luke Combs,spotify chart; nz top 50,intense,anger,,,https://open.spotify.com/track/67AdiJcurlf6gocGobfaXs
6AtZLIzUINvExIUy4QhdjP,I Knew You Were Trouble (Taylor's Version),Taylor Swift,spotify chart; ie top 50,euphoric,joy,,,https://open.spotify.com/track/6AtZLIzUINvExIUy4QhdjP
3cZajhyr8LmtPfHZ9296tj,No Broke Boys,"Disco Lines, Tinashe",spotify chart; ie top 50,euphoric,joy,,,https://open.spotify.com/track/3cZajhyr8LmtPfHZ9296tj
7KGqSVxESDoLeeRCiIxZZ2,The Rush (feat. Big Time Rush),"Lil Uzi Vert, Big Time Rush",spotify chart; us top 50,intense,anger,,,https://open.spotify.com/track/7KGqSVxESDoLeeRCiIxZZ2
1IzCS4zuowRsXu4YS8caOB,Missin’ You Like This (Feat. Luke Combs),"Post Malone, Luke Combs",spotify chart; us top 50,tense,anxiety,,,https://open.spotify.com/track/1IzCS4zuowRsXu4YS8caOB
2WNUYpLeOSMSlWgOmgGURl,GREEDY,"PARTYNEXTDOOR, Drake",spotify chart; ca top 50,melancholic,sadness,,,https://open.spotify.com/track/2WNUYpLeOSMSlWgOmgGURl
0VjIjW4GlUZAMYd2vXMi3b,Blinding Lights,The Weeknd,spotify chart; ca top 50,tense,anxiety,,,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
7DpUoxGSdlDHfqCYj0otzU,BITTERSUITE,Billie Eilish,spotify chart; us top 50,melancholic,sadness,,,https://open.spotify.com/track/7DpUoxGSdlDHfqCYj0otzU
1osfLqL6L2iQsirRf83ded,Worst Way,Riley Green,spotify chart; ca top 50,melancholic,sadness,,,https://open.spotify.com/track/1osfLqL6L2iQsirRf83ded
0PAcdVzhPO4gq1Iym9ESnK,Thinkin’ Bout Me,Morgan Wallen,spotify chart; us top 50,tense,anxiety,,,https://open.spotify.com/track/0PAcdVzhPO4gq1Iym9ESnK
5kDgJffgJ0lYHTSiaXFWNw,BABY I'M BACK,The Kid LAROI,spotify chart; nz top 50,tense,anxiety,,,https://open.spotify.com/track/5kDgJffgJ0lYHTSiaXFWNw
1ulH5PIntNj0ro2K69W4Fx,Damocles,Sleep Token,spotify chart; us top 50,intense,anger,,,https://open.spotify.com/track/1ulH5PIntNj0ro2K69W4Fx
5og4Qzt92jJzVDkOtSEilb,But Daddy I Love Him,Taylor Swift,spotify chart; ie top 50,tense,anxiety,,,https://open.spotify.com/track/5og4Qzt92jJzVDkOtSEilb
1eroCliWpJrEu1V7VSObcO,Circadian Rhythm,Drake,spotify chart; ca top 50,intense,anger,,,https://open.spotify.com/track/1eroCliWpJrEu1V7VSObcO
6xX6zmaXeKzB4u9TiM1XgU,WE PRAY,"Coldplay, Little Simz, Burna Boy, Elyanna, TINI",spotify chart; nz top 50,euphoric,joy,,,https://open.spotify.com/track/6xX6zmaXeKzB4u9TiM1XgU
1KL0yUBT1U2PfVUWIhWL7l,Lies Lies Lies,Morgan Wallen,spotify chart; us top 50,tense,anxiety,,,https://open.spotify.com/track/1KL0yUBT1U2PfVUWIhWL7l
6iXgIXqpqn13pbw0ZUhf0E,Purple Gas,"Zach Bryan, Noeline Hofmann",spotify chart; us top 50,melancholic,sadness,,,https://open.spotify.com/track/6iXgIXqpqn13pbw0ZUhf0E
3kPNkracUxYvwpzkdpHMQQ,Dior (feat. Chrystal),"MK, Chrystal",spotify chart; ie top 50,tense,anxiety,,,https://open.spotify.com/track/3kPNkracUxYvwpzkdpHMQQ
6UmKnXmG7VmYqFnmSPOfRj,Get It Sexyy,Sexyy Red,spotify chart; us top 50,euphoric,joy,,,https://open.spotify.com/track/6UmKnXmG7VmYqFnmSPOfRj
6DDEfqOoLlasIbPdzboOu4,Signs,Tate McRae,spotify chart; ca top 50,euphoric,joy,,,https://open.spotify.com/track/6DDEfqOoLlasIbPdzboOu4
6BPcUXYERAahpunmb0AovH,Ma Meilleure Ennemie - from the series Arcane League of Legends,"Arcane, League of Legends, Stromae, Pomme",spotify chart; au top 50,intense,anger,,,https://open.spotify.com/track/6BPcUXYERAahpunmb0AovH
4pNzBbGcqXofx8mLBPTeih,Killah (feat. Gesaffelstein),"Lady Gaga, Gesaffelstein",spotify chart; us top 50,euphoric,joy,,,https://open.spotify.com/track/4pNzBbGcqXofx8mLBPTeih
6mmPe3Y3SEtYb9HZsHTyrj,WHEN HE'S GONE,"PARTYNEXTDOOR, Drake",spotify chart; ca top 50,intense,anger,,,https://open.spotify.com/track/6mmPe3Y3SEtYb9HZsHTyrj
4QTlxavdQGUVitxAvQqqkU,Mmhmm,BigXthaPlug,spotify chart; us top 50,euphoric,joy,,,https://open.spotify.com/track/4QTlxavdQGUVitxAvQqqkU
6eWAWHm0cuOaPGDWhoLJ7s,Nice To Meet You,Myles Smith,spotify chart; ie top 50,euphoric,joy,,,https://open.spotify.com/track/6eWAWHm0cuOaPGDWhoLJ7s
0B7tnohfi83RQquo2JRHrL,2 hands,Tate McRae,spotify chart; au top 50,euphoric,joy,,,https://open.spotify.com/track/0B7tnohfi83RQquo2JRHrL
53WWD2BBC6Jcip8wy5CniE,cLOUDs,J. Cole,spotify chart; us top 50,intense,anger,,,https://open.spotify.com/track/53WWD2BBC6Jcip8wy5CniE
0CFhbNsY7CsuSkBQOiLPzz,Or What,"NLE Choppa, 41, Kyle Richh",spotify chart; us top 50,intense,anger,,,https://open.spotify.com/track/0CFhbNsY7CsuSkBQOiLPzz
3OfqwyE7RrZrtuxCRixfII,It's ok I'm ok,Tate McRae,spotify chart; au top 50,intense,anger,,,https://open.spotify.com/track/3OfqwyE7RrZrtuxCRixfII
6jx0JZB3f0Cc2jjdldYaDb,Truth In The Lies (feat. Lil Durk),"Central Cee, Lil Durk",spotify chart; ca top 50,euphoric,joy,,,https://open.spotify.com/track/6jx0JZB3f0Cc2jjdldYaDb
6nf4oqFOsVKLwJPEliYVwT,Hide My Gun (Feat. HARDY),"Post Malone, HARDY",spotify chart; us top 50,intense,anger,,,https://open.spotify.com/track/6nf4oqFOsVKLwJPEliYVwT
3fxDcaiomBMomHdMeCSsZ2,dandelion,Ariana Grande,spotify chart; us top 50,melancholic,sadness,,,https://open.spotify.com/track/3fxDcaiomBMomHdMeCSsZ2
3rUGC1vUpkDG9CZFHMur1t,greedy,Tate McRae,spotify chart; au top 50,euphoric,joy,,,https://open.spotify.com/track/3rUGC1vUpkDG9CZFHMur1t
0f5slGJQq4iafoxngc95h1,Rudolph The Red-Nosed Reindeer,Burl Ives,spotify chart; us top 50,peaceful,calm,,,https://open.spotify.com/track/0f5slGJQq4iafoxngc95h1
31TVho4kOuAeRmLYGIEuWn,TGIF,GloRilla,spotify chart; us top 50,intense,anger,,,https://open.spotify.com/track/31TVho4kOuAeRmLYGIEuWn
5sWxZXRYjkAnRQr7894dRa,OCEAN,Future,spotify chart; us top 50,melancholic,sadness,,,https://open.spotify.com/track/5sWxZXRYjkAnRQr7894dRa
5L5GwmHf7R1zK4APVerRFL,Paars In The Mars,Lil Uzi Vert,spotify chart; us top 50,tense,anxiety,,,https://open.spotify.com/track/5L5GwmHf7R1zK4APVerRFL
4jIy1KWDGEptJGq94tqB5Y,The Way Back,Zach Bryan,spotify chart; us top 50,melancholic,sadness,,,https://open.spotify.com/track/4jIy1KWDGEptJGq94tqB5Y
2OBzYCYMNsD6yhBZZSs0xg,Easy Lover,Miley Cyrus,spotify chart; us top 50,euphoric,joy,,,https://open.spotify.com/track/2OBzYCYMNsD6yhBZZSs0xg
2O3MQ6H3gjrIWDcpeTrikT,"Santa, Can’t You Hear Me","Kelly Clarkson, Ariana Grande",spotify chart; au top 50,tense,anxiety,,,https://open.spotify.com/track/2O3MQ6H3gjrIWDcpeTrikT
4O2rRsoSPb5aN7N3tG6Y3v,Northern Attitude,Noah Kahan,spotify chart; ie top 50,intense,anger,,,https://open.spotify.com/track/4O2rRsoSPb5aN7N3tG6Y3v
7iQMm50NNwlUIRWhONZR2k,Wind Up Missin’ You,Tucker Wetmore,spotify chart; ca top 50,euphoric,joy,,,https://open.spotify.com/track/7iQMm50NNwlUIRWhONZR2k
1197AvSs0lMg5kNIGaeENm,Not An Option,Lil Uzi Vert,spotify chart; us top 50,tense,anxiety,,,https://open.spotify.com/track/1197AvSs0lMg5kNIGaeENm
5hrGuVnNc8tkRgkW38J5Vv,Boons,Zach Bryan,spotify chart; us top 50,melancholic,sadness,,,https://open.spotify.com/track/5hrGuVnNc8tkRgkW38J5Vv
6e2uvfP3pRdxsQLFSnbJPO,Dreamin (feat. Daya),"Dom Dolla, Daya",spotify chart; au top 50,euphoric,joy,,,https://open.spotify.com/track/6e2uvfP3pRdxsQLFSnbJPO
6nrSo5ZWhsai0oeX257rRF,Please Please Please (feat. Dolly Parton),"Sabrina Carpenter, Dolly Parton",spotify chart; ie top 50,tense,anxiety,,,https://open.spotify.com/track/6nrSo5ZWhsai0oeX257rRF
2zIl3eEUd51KdtqGyJw1sg,I'm A Little Crazy,Morgan Wallen,spotify chart; us top 50,melancholic,sadness,,,https://open.spotify.com/track/2zIl3eEUd51KdtqGyJw1sg
3Vp4B9KshEPy72bwY0NJks,Tell Ur Girlfriend,Lay Bankz,spotify chart; nz top 50,euphoric,joy,,,https://open.spotify.com/track/3Vp4B9KshEPy72bwY0NJks
